heldout,k_real_train_experiments,combo_id,train_experiments,representation,n_train_windows,n_test_windows,train_positive,test_positive,auroc,auprc,f1,balanced_accuracy
TS0330E,4,21,TS0330B+TS0330C+TS0330D+TS0330G,pressure_shape,137,39,25,16,0.12771739130434784,0.27283022301626514,0.36363636363636365,0.31521739130434784
TS0330E,4,21,TS0330B+TS0330C+TS0330D+TS0330G,fusion_absolute,137,39,25,16,1.0,1.0,0.9696969696969697,0.9782608695652174
TS0330E,4,21,TS0330B+TS0330C+TS0330D+TS0330G,fusion_shape,137,39,25,16,0.9972826086956522,0.9963235294117647,0.9142857142857143,0.9347826086956521
TS0330E,4,22,TS0330B+TS0330C+TS0330D+TS0330H,temperature,139,39,33,16,1.0,1.0,0.9411764705882353,0.9565217391304348
TS0330E,4,22,TS0330B+TS0330C+TS0330D+TS0330H,pressure_absolute,139,39,33,16,0.8342391304347827,0.701319795293286,0.64,0.6086956521739131
TS0330E,4,22,TS0330B+TS0330C+TS0330D+TS0330H,pressure_shape,139,39,33,16,0.5108695652173912,0.47467686727909614,0.4666666666666667,0.5665760869565217
TS0330E,4,22,TS0330B+TS0330C+TS0330D+TS0330H,fusion_absolute,139,39,33,16,1.0,1.0,0.9696969696969697,0.9782608695652174
TS0330E,4,22,TS0330B+TS0330C+TS0330D+TS0330H,fusion_shape,139,39,33,16,0.9918478260869565,0.9901315789473684,0.9142857142857143,0.9347826086956521
TS0330E,4,23,TS0330B+TS0330C+TS0330F+TS0330G,temperature,138,39,29,16,1.0,1.0,0.9411764705882353,0.9565217391304348
TS0330E,4,23,TS0330B+TS0330C+TS0330F+TS0330G,pressure_absolute,138,39,29,16,0.9157608695652173,0.8792320526695527,0.7619047619047619,0.7826086956521738
TS0330E,4,23,TS0330B+TS0330C+TS0330F+TS0330G,pressure_shape,138,39,29,16,0.13315217391304346,0.2909732832739729,0.375,0.28125
TS0330E,4,23,TS0330B+TS0330C+TS0330F+TS0330G,fusion_absolute,138,39,29,16,1.0,1.0,0.9142857142857143,0.9347826086956521
TS0330E,4,23,TS0330B+TS0330C+TS0330F+TS0330G,fusion_shape,138,39,29,16,0.9592391304347826,0.9467862511907597,0.8648648648648649,0.8913043478260869
TS0330E,4,24,TS0330B+TS0330C+TS0330F+TS0330H,temperature,140,39,37,16,1.0,1.0,0.9142857142857143,0.9347826086956521
TS0330E,4,24,TS0330B+TS0330C+TS0330F+TS0330H,pressure_absolute,140,39,37,16,0.8777173913043479,0.8077955907396698,0.7272727272727273,0.7391304347826086
TS0330E,4,24,TS0330B+TS0330C+TS0330F+TS0330H,pressure_shape,140,39,37,16,0.39673913043478254,0.42351366968377396,0.3333333333333333,0.38315217391304346
TS0330E,4,24,TS0330B+TS0330C+TS0330F+TS0330H,fusion_absolute,140,39,37,16,1.0,1.0,0.9411764705882353,0.9565217391304348
TS0330E,4,24,TS0330B+TS0330C+TS0330F+TS0330H,fusion_shape,140,39,37,16,0.967391304347826,0.9588484077841664,0.8888888888888888,0.9130434782608696
TS0330E,4,25,TS0330B+TS0330C+TS0330G+TS0330H,temperature,138,39,33,16,1.0,1.0,0.9411764705882353,0.9565217391304348
TS0330E,4,25,TS0330B+TS0330C+TS0330G+TS0330H,pressure_absolute,138,39,33,16,0.8695652173913044,0.8645176619718953,0.7441860465116279,0.7608695652173914
TS0330E,4,25,TS0330B+TS0330C+TS0330G+TS0330H,pressure_shape,138,39,33,16,0.2391304347826087,0.4207051039886719,0.15789473684210525,0.18070652173913043
TS0330E,4,25,TS0330B+TS0330C+TS0330G+TS0330H,fusion_absolute,138,39,33,16,1.0,1.0,0.8888888888888888,0.9130434782608696
TS0330E,4,25,TS0330B+TS0330C+TS0330G+TS0330H,fusion_shape,138,39,33,16,0.9809782608695652,0.9770833333333333,0.8888888888888888,0.9130434782608696
TS0330E,4,26,TS0330B+TS0330D+TS0330F+TS0330G,temperature,137,39,33,16,1.0,1.0,0.9411764705882353,0.9565217391304348
TS0330E,4,26,TS0330B+TS0330D+TS0330F+TS0330G,pressure_absolute,137,39,33,16,0.9184782608695652,0.8662223706268792,0.7619047619047619,0.7826086956521738
TS0330E,4,26,TS0330B+TS0330D+TS0330F+TS0330G,pressure_shape,137,39,33,16,0.10597826086956523,0.26733998146037496,0.40816326530612246,0.3125
TS0330E,4,26,TS0330B+TS0330D+TS0330F+TS0330G,fusion_absolute,137,39,33,16,1.0,1.0,0.9142857142857143,0.9347826086956521
TS0330E,4,26,TS0330B+TS0330D+TS0330F+TS0330G,fusion_shape,137,39,33,16,0.9809782608695652,0.9749661377708978,0.8421052631578947,0.8695652173913043
TS0330E,4,27,TS0330B+TS0330D+TS0330F+TS0330H,temperature,139,39,41,16,1.0,1.0,0.9142857142857143,0.9347826086956521
TS0330E,4,27,TS0330B+TS0330D+TS0330F+TS0330H,pressure_absolute,139,39,41,16,0.8994565217391305,0.8236803449603374,0.6956521739130435,0.6956521739130435
TS0330E,4,27,TS0330B+TS0330D+TS0330F+TS0330H,pressure_shape,139,39,41,16,0.48641304347826086,0.5437578107808372,0.41025641025641024,0.42391304347826086
TS0330E,4,27,TS0330B+TS0330D+TS0330F+TS0330H,fusion_absolute,139,39,41,16,1.0,1.0,0.9142857142857143,0.9347826086956521
TS0330E,4,27,TS0330B+TS0330D+TS0330F+TS0330H,fusion_shape,139,39,41,16,1.0,1.0,0.8648648648648649,0.8913043478260869
TS0330E,4,28,TS0330B+TS0330D+TS0330G+TS0330H,temperature,137,39,37,16,1.0,1.0,0.9142857142857143,0.9347826086956521
TS0330E,4,28,TS0330B+TS0330D+TS0330G+TS0330H,pressure_absolute,137,39,37,16,0.8831521739130435,0.8299579754564023,0.7272727272727273,0.7391304347826086
TS0330E,4,28,TS0330B+TS0330D+TS0330G+TS0330H,pressure_shape,137,39,37,16,0.29347826086956524,0.32868342104873943,0.425531914893617,0.3559782608695652
TS0330E,4,28,TS0330B+TS0330D+TS0330G+TS0330H,fusion_absolute,137,39,37,16,1.0,1.0,0.9411764705882353,0.9565217391304348
TS0330E,4,28,TS0330B+TS0330D+TS0330G+TS0330H,fusion_shape,137,39,37,16,1.0,1.0,0.8888888888888888,0.9130434782608696
TS0330E,4,29,TS0330B+TS0330F+TS0330G+TS0330H,temperature,138,39,41,16,1.0,1.0,0.9142857142857143,0.9347826086956521
TS0330E,4,29,TS0330B+TS0330F+TS0330G+TS0330H,pressure_absolute,138,39,41,16,0.891304347826087,0.8645435981670249,0.7619047619047619,0.7826086956521738
TS0330E,4,29,TS0330B+TS0330F+TS0330G+TS0330H,pressure_shape,138,39,41,16,0.2391304347826087,0.3176355534639375,0.40816326530612246,0.3125
TS0330E,4,29,TS0330B+TS0330F+TS0330G+TS0330H,fusion_absolute,138,39,41,16,1.0,1.0,0.8888888888888888,0.9130434782608696
TS0330E,4,29,TS0330B+TS0330F+TS0330G+TS0330H,fusion_shape,138,39,41,16,0.9945652173913044,0.9924172794117647,0.8421052631578947,0.8695652173913043
TS0330E,4,30,TS0330C+TS0330D+TS0330F+TS0330G,temperature,129,39,28,16,1.0,1.0,0.9142857142857143,0.9347826086956521
TS0330E,4,30,TS0330C+TS0330D+TS0330F+TS0330G,pressure_absolute,129,39,28,16,0.923913043478261,0.878928414582923,0.8205128205128205,0.8478260869565217
TS0330E,4,30,TS0330C+TS0330D+TS0330F+TS0330G,pressure_shape,129,39,28,16,0.47010869565217395,0.5745683600864053,0.41025641025641024,0.42391304347826086
TS0330E,4,30,TS0330C+TS0330D+TS0330F+TS0330G,fusion_absolute,129,39,28,16,1.0,1.0,1.0,1.0
TS0330E,4,30,TS0330C+TS0330D+TS0330F+TS0330G,fusion_shape,129,39,28,16,1.0,1.0,0.8888888888888888,0.9130434782608696
TS0330E,4,31,TS0330C+TS0330D+TS0330F+TS0330H,temperature,131,39,36,16,1.0,1.0,0.8888888888888888,0.9130434782608696
TS0330E,4,31,TS0330C+TS0330D+TS0330F+TS0330H,pressure_absolute,131,39,36,16,0.9021739130434783,0.8467788151176309,0.7441860465116279,0.7608695652173914
TS0330E,4,31,TS0330C+TS0330D+TS0330F+TS0330H,pressure_shape,131,39,36,16,0.8260869565217391,0.7959133085052202,0.56,0.6752717391304348
TS0330E,4,31,TS0330C+TS0330D+TS0330F+TS0330H,fusion_absolute,131,39,36,16,0.9972826086956522,0.9963235294117647,0.9333333333333333,0.9375
TS0330E,4,31,TS0330C+TS0330D+TS0330F+TS0330H,fusion_shape,131,39,36,16,0.9972826086956522,0.9963235294117647,0.9696969696969697,0.9782608695652174
TS0330E,4,32,TS0330C+TS0330D+TS0330G+TS0330H,temperature,129,39,32,16,1.0,1.0,0.9142857142857143,0.9347826086956521
TS0330E,4,32,TS0330C+TS0330D+TS0330G+TS0330H,pressure_absolute,129,39,32,16,0.9021739130434783,0.8520757751020909,0.7619047619047619,0.7826086956521738
TS0330E,4,32,TS0330C+TS0330D+TS0330G+TS0330H,pressure_shape,129,39,32,16,0.8967391304347827,0.8895580296896086,0.6086956521739131,0.71875
TS0330E,4,32,TS0330C+TS0330D+TS0330G+TS0330H,fusion_absolute,129,39,32,16,1.0,1.0,0.9333333333333333,0.9375
TS0330E,4,32,TS0330C+TS0330D+TS0330G+TS0330H,fusion_shape,129,39,32,16,1.0,1.0,1.0,1.0
TS0330E,4,33,TS0330C+TS0330F+TS0330G+TS0330H,temperature,130,39,36,16,1.0,1.0,0.8888888888888888,0.9130434782608696
TS0330E,4,33,TS0330C+TS0330F+TS0330G+TS0330H,pressure_absolute,130,39,36,16,0.921195652173913,0.8774710395598554,0.8,0.8260869565217391
TS0330E,4,33,TS0330C+TS0330F+TS0330G+TS0330H,pressure_shape,130,39,36,16,0.8940217391304348,0.874483937115516,0.72,0.78125
TS0330E,4,33,TS0330C+TS0330F+TS0330G+TS0330H,fusion_absolute,130,39,36,16,1.0,1.0,1.0,1.0
TS0330E,4,33,TS0330C+TS0330F+TS0330G+TS0330H,fusion_shape,130,39,36,16,1.0,1.0,0.8648648648648649,0.8913043478260869
TS0330E,4,34,TS0330D+TS0330F+TS0330G+TS0330H,temperature,129,39,40,16,1.0,1.0,0.8648648648648649,0.8913043478260869
TS0330E,4,34,TS0330D+TS0330F+TS0330G+TS0330H,pressure_absolute,129,39,40,16,0.9538043478260869,0.9355209129106188,0.8205128205128205,0.8478260869565217
TS0330E,4,34,TS0330D+TS0330F+TS0330G+TS0330H,pressure_shape,129,39,40,16,0.7445652173913043,0.741095433623641,0.5641025641025641,0.5828804347826086
TS0330E,4,34,TS0330D+TS0330F+TS0330G+TS0330H,fusion_absolute,129,39,40,16,1.0,1.0,0.967741935483871,0.96875
TS0330E,4,34,TS0330D+TS0330F+TS0330G+TS0330H,fusion_shape,129,39,40,16,0.9972826086956522,0.9963235294117647,0.8421052631578947,0.8695652173913043
TS0330E,7,0,TS0330A+TS0330B+TS0330C+TS0330D+TS0330F+TS0330G+TS0330H,temperature,244,39,62,16,1.0,1.0,0.9411764705882353,0.9565217391304348
TS0330E,7,0,TS0330A+TS0330B+TS0330C+TS0330D+TS0330F+TS0330G+TS0330H,pressure_absolute,244,39,62,16,0.9728260869565217,0.9643274617539324,0.7619047619047619,0.7826086956521738
TS0330E,7,0,TS0330A+TS0330B+TS0330C+TS0330D+TS0330F+TS0330G+TS0330H,pressure_shape,244,39,62,16,0.6521739130434784,0.6577068949280047,0.5,0.5760869565217391
TS0330E,7,0,TS0330A+TS0330B+TS0330C+TS0330D+TS0330F+TS0330G+TS0330H,fusion_absolute,244,39,62,16,1.0,1.0,1.0,1.0
TS0330E,7,0,TS0330A+TS0330B+TS0330C+TS0330D+TS0330F+TS0330G+TS0330H,fusion_shape,244,39,62,16,1.0,1.0,1.0,1.0
TS0330F,2,0,TS0330A+TS0330B,temperature,82,33,19,11,1.0,1.0,0.9523809523809523,0.9545454545454546
TS0330F,2,0,TS0330A+TS0330B,pressure_absolute,82,33,19,11,0.7975206611570248,0.7425860104807473,0.5365853658536586,0.5681818181818181
TS0330F,2,0,TS0330A+TS0330B,pressure_shape,82,33,19,11,0.7024793388429753,0.6523809125483767,0.4444444444444444,0.6136363636363636
TS0330F,2,0,TS0330A+TS0330B,fusion_absolute,82,33,19,11,0.9958677685950413,0.9924242424242425,0.625,0.7272727272727273
TS0330F,2,0,TS0330A+TS0330B,fusion_shape,82,33,19,11,0.8884297520661157,0.8875869080414535,0.8,0.8409090909090909
TS0330F,2,1,TS0330A+TS0330C,temperature,74,33,14,11,1.0,1.0,0.9523809523809523,0.9545454545454546
TS0330F,2,1,TS0330A+TS0330C,pressure_absolute,74,33,14,11,0.9380165289256199,0.9140266299357209,0.8,0.8409090909090909
TS0330F,2,1,TS0330A+TS0330C,pressure_shape,74,33,14,11,0.8140495867768596,0.7575287012452788,0.5333333333333333,0.6818181818181819
TS0330F,2,1,TS0330A+TS0330C,fusion_absolute,74,33,14,11,0.9958677685950413,0.9924242424242425,0.42857142857142855,0.6363636363636364
TS0330F,2,1,TS0330A+TS0330C,fusion_shape,74,33,14,11,0.9214876033057852,0.8837990292535748,0.8571428571428571,0.8863636363636365
TS0330F,2,2,TS0330A+TS0330D,temperature,73,33,18,11,1.0,1.0,1.0,1.0
TS0330F,2,2,TS0330A+TS0330D,pressure_absolute,73,33,18,11,1.0,1.0,0.6666666666666666,0.75
TS0330F,2,2,TS0330A+TS0330D,pressure_shape,73,33,18,11,0.9504132231404959,0.9343434343434344,0.7058823529411765,0.7727272727272727
TS0330F,2,2,TS0330A+TS0330D,fusion_absolute,73,33,18,11,1.0,1.0,0.9,0.9090909090909092
TS0330F,2,2,TS0330A+TS0330D,fusion_shape,73,33,18,11,0.9958677685950413,0.9924242424242425,0.9523809523809523,0.9545454545454546
TS0330F,2,3,TS0330A+TS0330E,temperature,80,33,27,11,1.0,1.0,1.0,1.0
TS0330F,2,3,TS0330A+TS0330E,pressure_absolute,80,33,27,11,0.8842975206611571,0.8645460819373864,0.6428571428571429,0.7272727272727273
TS0330F,2,3,TS0330A+TS0330E,pressure_shape,80,33,27,11,0.8305785123966942,0.685324271687908,0.8333333333333334,0.8863636363636364
TS0330F,2,3,TS0330A+TS0330E,fusion_absolute,80,33,27,11,1.0,1.0,0.9166666666666666,0.9545454545454546
TS0330F,2,3,TS0330A+TS0330E,fusion_shape,80,33,27,11,0.9628099173553719,0.9327708907254362,0.9090909090909091,0.9318181818181819
TS0330F,2,4,TS0330A+TS0330G,temperature,72,33,18,11,1.0,1.0,0.9565217391304348,0.9772727272727273
TS0330F,2,4,TS0330A+TS0330G,pressure_absolute,72,33,18,11,0.9586776859504132,0.9412878787878789,0.7692307692307693,0.8409090909090908
TS0330F,2,4,TS0330A+TS0330G,pressure_shape,72,33,18,11,0.6818181818181819,0.6336058978351469,0.42857142857142855,0.6363636363636364
TS0330F,2,4,TS0330A+TS0330G,fusion_absolute,72,33,18,11,1.0,1.0,0.8421052631578947,0.8636363636363636
TS0330F,2,4,TS0330A+TS0330G,fusion_shape,72,33,18,11,0.9338842975206612,0.9137491515950015,0.8571428571428571,0.8863636363636365
TS0330F,2,5,TS0330A+TS0330H,temperature,74,33,26,11,1.0,1.0,0.88,0.9318181818181819
TS0330F,2,5,TS0330A+TS0330H,pressure_absolute,74,33,26,11,0.8181818181818182,0.7712723965584377,0.5789473684210527,0.6363636363636364
TS0330F,2,5,TS0330A+TS0330H,pressure_shape,74,33,26,11,0.7107438016528926,0.5979084863443153,0.2857142857142857,0.5681818181818182
TS0330F,2,5,TS0330A+TS0330H,fusion_absolute,74,33,26,11,1.0,1.0,0.9166666666666666,0.9545454545454546
TS0330F,2,5,TS0330A+TS0330H,fusion_shape,74,33,26,11,0.8512396694214877,0.8706152433425162,0.75,0.8181818181818182
TS0330F,2,6,TS0330B+TS0330C,temperature,74,33,11,11,1.0,1.0,0.9,0.9090909090909092
TS0330F,2,6,TS0330B+TS0330C,pressure_absolute,74,33,11,11,1.0,1.0,0.0,0.5
TS0330F,2,6,TS0330B+TS0330C,pressure_shape,74,33,11,11,0.7272727272727272,0.572846889952153,0.5263157894736842,0.6590909090909091
TS0330F,2,6,TS0330B+TS0330C,fusion_absolute,74,33,11,11,1.0,1.0,0.0,0.5
TS0330F,2,6,TS0330B+TS0330C,fusion_shape,74,33,11,11,0.9380165289256197,0.9049029253574709,0.9090909090909091,0.9318181818181819
TS0330F,2,7,TS0330B+TS0330D,temperature,73,33,15,11,1.0,1.0,0.9523809523809523,0.9545454545454546
TS0330F,2,7,TS0330B+TS0330D,pressure_absolute,73,33,15,11,1.0,1.0,0.625,0.7272727272727273
TS0330F,2,7,TS0330B+TS0330D,pressure_shape,73,33,15,11,0.9256198347107438,0.854750678614315,0.782608695652174,0.8409090909090909
TS0330F,2,7,TS0330B+TS0330D,fusion_absolute,73,33,15,11,1.0,1.0,0.9,0.9090909090909092
TS0330F,2,7,TS0330B+TS0330D,fusion_shape,73,33,15,11,1.0,1.0,0.9523809523809523,0.9545454545454546
TS0330F,2,8,TS0330B+TS0330E,temperature,80,33,24,11,1.0,1.0,0.9523809523809523,0.9545454545454546
TS0330F,2,8,TS0330B+TS0330E,pressure_absolute,80,33,24,11,0.8140495867768596,0.749179756343788,0.5833333333333334,0.6818181818181819
TS0330F,2,8,TS0330B+TS0330E,pressure_shape,80,33,24,11,0.9628099173553719,0.8845566050111505,0.9565217391304348,0.9772727272727273
TS0330F,2,8,TS0330B+TS0330E,fusion_absolute,80,33,24,11,1.0,1.0,0.9166666666666666,0.9545454545454546
TS0330F,2,8,TS0330B+TS0330E,fusion_shape,80,33,24,11,0.9793388429752067,0.9536042240587695,0.9565217391304348,0.9772727272727273
TS0330F,2,9,TS0330B+TS0330G,temperature,72,33,15,11,1.0,1.0,1.0,1.0
TS0330F,2,9,TS0330B+TS0330G,pressure_absolute,72,33,15,11,0.5702479338842975,0.6424457207694622,0.4117647058823529,0.45454545454545453
TS0330F,2,9,TS0330B+TS0330G,pressure_shape,72,33,15,11,0.5743801652892562,0.38946167468894743,0.11764705882352941,0.4318181818181818
TS0330F,2,9,TS0330B+TS0330G,fusion_absolute,72,33,15,11,0.8925619834710744,0.8333331107395279,0.6666666666666666,0.75
TS0330F,2,9,TS0330B+TS0330G,fusion_shape,72,33,15,11,0.8884297520661156,0.8936868686868688,0.8695652173913043,0.9090909090909091
TS0330F,2,10,TS0330B+TS0330H,temperature,74,33,23,11,1.0,1.0,0.8461538461538461,0.9090909090909092
TS0330F,2,10,TS0330B+TS0330H,pressure_absolute,74,33,23,11,0.78099173553719,0.7262152208792525,0.5116279069767442,0.5227272727272727
TS0330F,2,10,TS0330B+TS0330H,pressure_shape,74,33,23,11,0.7024793388429752,0.5693378591105864,0.47619047619047616,0.6136363636363636
TS0330F,2,10,TS0330B+TS0330H,fusion_absolute,74,33,23,11,0.8636363636363636,0.7862377818260172,0.7333333333333333,0.8181818181818181
TS0330F,2,10,TS0330B+TS0330H,fusion_shape,74,33,23,11,0.8471074380165289,0.7854879968516332,0.75,0.8181818181818182
TS0330F,2,11,TS0330C+TS0330D,temperature,65,33,10,11,1.0,1.0,0.9523809523809523,0.9545454545454546
TS0330F,2,11,TS0330C+TS0330D,pressure_absolute,65,33,10,11,1.0,1.0,0.5,0.5
TS0330F,2,11,TS0330C+TS0330D,pressure_shape,65,33,10,11,0.9462809917355373,0.9170375079465989,0.7777777777777778,0.8181818181818181
TS0330F,2,11,TS0330C+TS0330D,fusion_absolute,65,33,10,11,1.0,1.0,0.8461538461538461,0.9090909090909092
TS0330F,2,11,TS0330C+TS0330D,fusion_shape,65,33,10,11,0.9958677685950413,0.9924242424242425,0.9523809523809523,0.9545454545454546
TS0330F,2,12,TS0330C+TS0330E,temperature,72,33,19,11,1.0,1.0,0.9523809523809523,0.9545454545454546
TS0330F,2,12,TS0330C+TS0330E,pressure_absolute,72,33,19,11,0.9256198347107438,0.8980880230880232,0.6470588235294118,0.7272727272727273
TS0330F,2,12,TS0330C+TS0330E,pressure_shape,72,33,19,11,0.8223140495867769,0.6595035646172009,0.7692307692307693,0.8409090909090908
TS0330F,2,12,TS0330C+TS0330E,fusion_absolute,72,33,19,11,0.9958677685950413,0.9924242424242425,0.7586206896551724,0.8409090909090908
TS0330F,2,12,TS0330C+TS0330E,fusion_shape,72,33,19,11,0.9297520661157025,0.7810212514757969,0.8333333333333334,0.8863636363636364
TS0330F,2,13,TS0330C+TS0330G,temperature,64,33,10,11,1.0,1.0,1.0,1.0
TS0330F,2,13,TS0330C+TS0330G,pressure_absolute,64,33,10,11,0.9545454545454546,0.9328495034377388,0.6470588235294118,0.7272727272727273
TS0330F,2,13,TS0330C+TS0330G,pressure_shape,64,33,10,11,0.7314049586776858,0.6805928966427137,0.5333333333333333,0.6818181818181819
TS0330F,2,13,TS0330C+TS0330G,fusion_absolute,64,33,10,11,1.0,1.0,0.9166666666666666,0.9545454545454546
TS0330F,2,13,TS0330C+TS0330G,fusion_shape,64,33,10,11,0.9297520661157024,0.8715695920241374,0.8695652173913043,0.9090909090909091
TS0330F,2,14,TS0330C+TS0330H,temperature,66,33,18,11,1.0,1.0,0.8461538461538461,0.9090909090909092
TS0330F,2,14,TS0330C+TS0330H,pressure_absolute,66,33,18,11,1.0,1.0,0.5641025641025641,0.6136363636363636
TS0330F,2,14,TS0330C+TS0330H,pressure_shape,66,33,18,11,0.7768595041322313,0.6133673543362539,0.26666666666666666,0.5454545454545454
TS0330F,2,14,TS0330C+TS0330H,fusion_absolute,66,33,18,11,1.0,1.0,0.9166666666666666,0.9545454545454546
TS0330F,2,14,TS0330C+TS0330H,fusion_shape,66,33,18,11,0.8636363636363636,0.7171863709413117,0.7692307692307693,0.8409090909090908
TS0330F,2,15,TS0330D+TS0330E,temperature,71,33,23,11,1.0,1.0,1.0,1.0
TS0330F,2,15,TS0330D+TS0330E,pressure_absolute,71,33,23,11,1.0,1.0,0.7857142857142857,0.8636363636363636
TS0330F,2,15,TS0330D+TS0330E,pressure_shape,71,33,23,11,0.9421487603305785,0.9178899383444838,0.8,0.8409090909090909
TS0330F,2,15,TS0330D+TS0330E,fusion_absolute,71,33,23,11,1.0,1.0,0.8461538461538461,0.9090909090909092
TS0330F,2,15,TS0330D+TS0330E,fusion_shape,71,33,23,11,1.0,1.0,1.0,1.0
TS0330F,2,16,TS0330D+TS0330G,temperature,63,33,14,11,1.0,1.0,0.9565217391304348,0.9772727272727273
TS0330F,2,16,TS0330D+TS0330G,pressure_absolute,63,33,14,11,1.0,1.0,0.9565217391304348,0.9772727272727273
TS0330F,2,16,TS0330D+TS0330G,pressure_shape,63,33,14,11,0.871900826446281,0.8482004253056884,0.64,0.7272727272727273
TS0330F,2,16,TS0330D+TS0330G,fusion_absolute,63,33,14,11,1.0,1.0,1.0,1.0
TS0330F,2,16,TS0330D+TS0330G,fusion_shape,63,33,14,11,0.9958677685950413,0.9924242424242425,0.9565217391304348,0.9772727272727273
TS0330F,2,17,TS0330D+TS0330H,temperature,65,33,22,11,1.0,1.0,0.88,0.9318181818181819
TS0330F,2,17,TS0330D+TS0330H,pressure_absolute,65,33,22,11,1.0,1.0,0.6111111111111112,0.6818181818181819
TS0330F,2,17,TS0330D+TS0330H,pressure_shape,65,33,22,11,0.9008264462809917,0.8567967605517013,0.7692307692307693,0.8409090909090908
TS0330F,2,17,TS0330D+TS0330H,fusion_absolute,65,33,22,11,1.0,1.0,0.9166666666666666,0.9545454545454546
TS0330F,2,17,TS0330D+TS0330H,fusion_shape,65,33,22,11,0.9917355371900827,0.9841597796143252,0.9166666666666666,0.9545454545454546
TS0330F,2,18,TS0330E+TS0330G,temperature,70,33,23,11,1.0,1.0,0.9565217391304348,0.9772727272727273
TS0330F,2,18,TS0330E+TS0330G,pressure_absolute,70,33,23,11,0.5330578512396694,0.6279245824301926,0.41379310344827586,0.5
TS0330F,2,18,TS0330E+TS0330G,pressure_shape,70,33,23,11,0.5454545454545454,0.4353405039622049,0.2857142857142857,0.47727272727272724
TS0330F,2,18,TS0330E+TS0330G,fusion_absolute,70,33,23,11,1.0,1.0,0.9565217391304348,0.9772727272727273
TS0330F,2,18,TS0330E+TS0330G,fusion_shape,70,33,23,11,0.9834710743801653,0.9649678604224059,0.88,0.9318181818181819
TS0330F,2,19,TS0330E+TS0330H,temperature,72,33,31,11,1.0,1.0,0.8461538461538461,0.9090909090909092
TS0330F,2,19,TS0330E+TS0330H,pressure_absolute,72,33,31,11,0.8471074380165289,0.7809620934620934,0.6451612903225806,0.7272727272727273
TS0330F,2,19,TS0330E+TS0330H,pressure_shape,72,33,31,11,0.8388429752066116,0.7488750284802917,0.5,0.6590909090909092
TS0330F,2,19,TS0330E+TS0330H,fusion_absolute,72,33,31,11,1.0,1.0,0.9166666666666666,0.9545454545454546
TS0330F,2,19,TS0330E+TS0330H,fusion_shape,72,33,31,11,0.9297520661157025,0.8638675651833546,0.8333333333333334,0.8863636363636364
TS0330F,2,20,TS0330G+TS0330H,temperature,64,33,22,11,1.0,1.0,0.88,0.9318181818181819
TS0330F,2,20,TS0330G+TS0330H,pressure_absolute,64,33,22,11,0.5082644628099173,0.6222001719081808,0.35,0.3181818181818182
TS0330F,2,20,TS0330G+TS0330H,pressure_shape,64,33,22,11,0.44214876033057854,0.31914005053957206,0.0,0.45454545454545453
TS0330F,2,20,TS0330G+TS0330H,fusion_absolute,64,33,22,11,0.8801652892561984,0.8293495505182812,0.16666666666666666,0.5454545454545454
TS0330F,2,20,TS0330G+TS0330H,fusion_shape,64,33,22,11,0.9421487603305785,0.8819004228095138,0.8148148148148148,0.8863636363636364
TS0330F,4,0,TS0330A+TS0330B+TS0330C+TS0330D,temperature,147,33,29,11,1.0,1.0,0.9,0.9090909090909092
TS0330F,4,0,TS0330A+TS0330B+TS0330C+TS0330D,pressure_absolute,147,33,29,11,1.0,1.0,1.0,1.0
TS0330F,4,0,TS0330A+TS0330B+TS0330C+TS0330D,pressure_shape,147,33,29,11,0.9256198347107437,0.8713064713064713,0.625,0.7272727272727273
