heldout,train_experiments,method,model,representation,n_real_train_windows,n_aug,n_test_windows,mae_s,rmse_s,medae_s,r2,bias_s
TS0330H,TS0330C+TS0330D,classical_anchor_matched,rf,pressure_shape,65,65,33,94.57816899839123,111.44524276815837,72.93589911877086,-0.3698577491712016,79.4413442821621
TS0330H,TS0330C+TS0330D,classical_anchor_matched,rf,fusion_absolute,65,65,33,93.05871523277408,97.2353857752724,101.86671776282036,-0.0428001495450303,93.05871523277408
TS0330H,TS0330C+TS0330D,classical_anchor_matched,rf,fusion_shape,65,65,33,110.13462834855282,111.18838575052048,114.2511033045286,-0.3635505782276544,110.13462834855282
TS0330H,TS0330C+TS0330D,racdiff,huber,temperature,65,65,33,114.01450902792128,114.7576048025093,111.0677104781251,-0.4524973608155032,114.01450902792128
TS0330H,TS0330C+TS0330D,racdiff,huber,pressure_absolute,65,65,33,129.3457991429338,153.41526624677454,143.440138274501,-1.5959095601061732,-115.12501531730416
TS0330H,TS0330C+TS0330D,racdiff,huber,pressure_shape,65,65,33,98.62178620004116,114.67968369176778,83.8263662869457,-0.4505255214263082,79.23204875597548
TS0330H,TS0330C+TS0330D,racdiff,huber,fusion_absolute,65,65,33,66.43744211158227,67.13776263749614,69.45766877420976,0.5028515036012635,-66.43744211158227
TS0330H,TS0330C+TS0330D,racdiff,huber,fusion_shape,65,65,33,93.89388339408436,95.38358296835672,96.29841082816893,-0.0034590772483162,93.89388339408436
TS0330H,TS0330C+TS0330D,racdiff,rf,temperature,65,65,33,119.2416203826826,119.98360041389245,123.1360630644068,-0.5878014033338534,119.2416203826826
TS0330H,TS0330C+TS0330D,racdiff,rf,pressure_absolute,65,65,33,85.64772393145884,99.01989274747277,79.00167421593159,-0.0814272400525162,23.785982088881383
TS0330H,TS0330C+TS0330D,racdiff,rf,pressure_shape,65,65,33,91.62943135971196,109.76677420774382,78.06669734210539,-0.3289058235206186,77.2573254694544
TS0330H,TS0330C+TS0330D,racdiff,rf,fusion_absolute,65,65,33,103.0603392956028,104.9674440834066,110.39908915360591,-0.215238854021954,103.0603392956028
TS0330H,TS0330C+TS0330D,racdiff,rf,fusion_shape,65,65,33,113.00675766926024,113.71225774550794,116.50868963005138,-0.4261557806932108,113.00675766926024
TS0330H,TS0330E+TS0330F,real_only,huber,temperature,72,0,33,35.33648642659833,38.20274863369446,33.69368570239283,0.8390312307693237,35.33648642659833
TS0330H,TS0330E+TS0330F,real_only,huber,pressure_absolute,72,0,33,116.72772683150514,134.85160978473095,135.31177524616527,-1.0056939846953823,62.77599943543812
TS0330H,TS0330E+TS0330F,real_only,huber,pressure_shape,72,0,33,136.01288658890724,182.1602979227127,107.32707843500162,-2.659821106413168,-93.09572756136022
TS0330H,TS0330E+TS0330F,real_only,huber,fusion_absolute,72,0,33,60.19951770068938,63.06511167810734,55.13499990194023,0.561337267189027,60.19951770068938
TS0330H,TS0330E+TS0330F,real_only,huber,fusion_shape,72,0,33,43.598765357183794,46.11692096521698,41.99485377219799,0.7654297078556394,43.598765357183794
TS0330H,TS0330E+TS0330F,real_only,rf,temperature,72,0,33,43.4544818478696,44.42387728579133,44.47435543470471,0.7823366428765293,43.4544818478696
TS0330H,TS0330E+TS0330F,real_only,rf,pressure_absolute,72,0,33,74.901625114709,85.00623477977118,83.02308474425769,0.2030080001072449,24.389841551298503
TS0330H,TS0330E+TS0330F,real_only,rf,pressure_shape,72,0,33,76.25333340135116,87.0249454521965,76.69315930456679,0.1647049243433642,6.087901831807741
TS0330H,TS0330E+TS0330F,real_only,rf,fusion_absolute,72,0,33,47.70161537331937,48.8849418657682,49.12432358231638,0.7364259755667404,47.70161537331937
TS0330H,TS0330E+TS0330F,real_only,rf,fusion_shape,72,0,33,44.84398654167954,45.72707426306374,44.88394024424804,0.7693787978760966,44.84398654167954
TS0330H,TS0330E+TS0330F,classical_anchor_matched,huber,temperature,72,6,33,34.982550493691456,37.58177076559207,33.20057675491279,0.8442217287265057,34.982550493691456
TS0330H,TS0330E+TS0330F,classical_anchor_matched,huber,pressure_absolute,72,6,33,198.99166083639724,279.8176311532555,147.1183461647422,-7.635799546505565,-129.361674570169
TS0330H,TS0330E+TS0330F,classical_anchor_matched,huber,pressure_shape,72,6,33,122.16469360363696,167.4190085704437,91.57998937716312,-2.0914479101218704,-86.26393524755723
TS0330H,TS0330E+TS0330F,classical_anchor_matched,huber,fusion_absolute,72,6,33,63.08542413230212,65.90293332186403,57.16368001482198,0.5209709047938234,63.08542413230212
TS0330H,TS0330E+TS0330F,classical_anchor_matched,huber,fusion_shape,72,6,33,45.39946515894479,47.52468375513314,43.66585907514644,0.7508901657038721,45.39946515894479
TS0330H,TS0330E+TS0330F,classical_anchor_matched,rf,temperature,72,6,33,44.35780746302399,45.309198000193405,44.4810211475953,0.7735745958578479,44.35780746302399
TS0330H,TS0330E+TS0330F,classical_anchor_matched,rf,pressure_absolute,72,6,33,79.20230056754868,91.37347124079096,77.65619001881583,0.0791420339063128,-6.694471609195478
TS0330H,TS0330E+TS0330F,classical_anchor_matched,rf,pressure_shape,72,6,33,86.51906089985516,99.99080908688136,94.4814730099717,-0.1027385744046374,0.0150999428164637
TS0330H,TS0330E+TS0330F,classical_anchor_matched,rf,fusion_absolute,72,6,33,48.16297605525466,49.17576040887116,48.352274579905554,0.7332806218259809,48.16297605525466
TS0330H,TS0330E+TS0330F,classical_anchor_matched,rf,fusion_shape,72,6,33,46.26458969933501,47.0792903438865,44.88627117441746,0.7555375177278283,46.26458969933501
TS0330H,TS0330E+TS0330F,racdiff,huber,temperature,72,6,33,35.70951076840595,37.71476334474768,34.03485988980083,0.8431172565080415,35.70951076840595
TS0330H,TS0330E+TS0330F,racdiff,huber,pressure_absolute,72,6,33,142.19048011188318,212.41688431563895,104.1674864568572,-3.976574047967662,-96.92287539200304
TS0330H,TS0330E+TS0330F,racdiff,huber,pressure_shape,72,6,33,145.00000587908704,194.5439543427837,101.11283270865812,-3.174340582062725,-88.82151707475022
TS0330H,TS0330E+TS0330F,racdiff,huber,fusion_absolute,72,6,33,63.89642823140768,66.9578640390316,57.52301451349149,0.5055121967772511,63.89642823140768
TS0330H,TS0330E+TS0330F,racdiff,huber,fusion_shape,72,6,33,44.2805936092572,46.77974585533972,42.842974082138426,0.758638432465871,44.2805936092572
TS0330H,TS0330E+TS0330F,racdiff,rf,temperature,72,6,33,43.12118551361696,44.30766206933825,44.422059251298094,0.783473990993654,43.12118551361696
TS0330H,TS0330E+TS0330F,racdiff,rf,pressure_absolute,72,6,33,79.77008076052186,92.24600837332578,78.52956964621774,0.0614712802652027,-8.656030642530233
TS0330H,TS0330E+TS0330F,racdiff,rf,pressure_shape,72,6,33,81.30912087499438,91.3527401682811,99.14936565732704,0.0795598402426186,5.4412049800277575
TS0330H,TS0330E+TS0330F,racdiff,rf,fusion_absolute,72,6,33,47.00798135652113,48.336113594648666,48.09594294171177,0.7423110127038848,47.00798135652113
TS0330H,TS0330E+TS0330F,racdiff,rf,fusion_shape,72,6,33,44.42769607581386,45.37625991152592,44.41471139702497,0.7729038376757555,44.42769607581386
